sexo;edad;medio_transporte;conducta;modalidad;conducta_especial;arma_medio;nombre_barrio;lugar;bien;categoria_bien;grupo_bien;color;Tapabocas;Capuchas;Gorras;Actitud_nerviosa;llena_vacia;dia_noche;Robo
Hombre;52;Transmilenio;;;;;Matur�n;;;;;;no;no;no;si;llena;noche;no
Hombre;54;Transmilenio;;;;;San Antonio Norte;;;;;;si;no;no;no;llena;noche;no
Mujer;18;Transmilenio;;;;;La Granja Norte;;;;;;si;no;no;no;vacia;dia;no
Hombre;61;Transmilenio;;;;;San Juan Bosco;;;;;;no;no;si;si;llena;noche;no
Hombre;16;Transmilenio;;;;;Los Naranjos;;;;;;si;si;no;si;llena;noche;no
Mujer;68;Transmilenio;;;;;San Juan Bosco;;;;;;no;no;si;si;vacia;noche;no
Mujer;14;Transmilenio;;;;;Los Laureles;;;;;;no;si;si;si;llena;dia;no
Mujer;54;Transmilenio;;;;;El Redil;;;;;;si;no;no;si;vacia;dia;no
Hombre;24;Transmilenio;;;;;La Cita;;;;;;no;si;si;si;vacia;noche;no
Hombre;48;Transmilenio;;;;;Santandersito;;;;;;no;si;no;si;llena;dia;no
Hombre;23;Transmilenio;;;;;Antonio Norte;;;;;;si;si;no;si;llena;noche;no
Mujer;55;Transmilenio;;;;;San Crist�bal Norte;;;;;;si;si;si;no;vacia;noche;no
Mujer;47;Transmilenio;;;;;Santa Teresa;;;;;;no;no;no;no;llena;noche;no
Mujer;66;Transmilenio;;;;;Torcoroma;;;;;;si;si;si;si;vacia;dia;no
Hombre;64;Transmilenio;;;;;El Tober�n;;;;;;si;si;si;si;llena;noche;no
Hombre;60;Transmilenio;;;;;Babilonia;;;;;;no;no;si;si;llena;noche;no
Mujer;27;Transmilenio;;;;;Estrella del Norte;;;;;;si;no;no;no;llena;dia;no
Hombre;21;Transmilenio;;;;;Santa M�nica;;;;;;no;no;no;si;llena;dia;no
Hombre;59;Transmilenio;;;;;Villa Magdala;;;;;;si;no;no;no;vacia;noche;no
Hombre;56;Transmilenio;;;;;Villas del Mediterr�neo;;;;;;si;si;si;no;llena;dia;no
Mujer;39;Transmilenio;;;;;Bosque de Pinos;;;;;;si;no;no;si;vacia;dia;no
Hombre;40;Transmilenio;;;;;Cedro Salazar;;;;;;si;si;no;si;llena;noche;no
Hombre;43;Transmilenio;;;;;La Sonora;;;;;;si;si;si;si;vacia;dia;no
Hombre;28;Transmilenio;;;;;Los Cedros;;;;;;si;no;no;no;vacia;dia;no
Hombre;17;Transmilenio;;;;;Canaima;;;;;;si;no;si;no;vacia;dia;no
Mujer;33;Transmilenio;;;;;Torca;;;;;;no;si;si;no;llena;noche;no
Hombre;73;Transmilenio;;;;;La Floresta de La Sabana�;;;;;;no;si;si;no;vacia;dia;no
Hombre;37;Transmilenio;;;;;Altos de Serrezuela;;;;;;no;no;si;si;llena;noche;no
Hombre;18;Transmilenio;;;;;Balcones de Vista;;;;;;no;no;si;si;llena;dia;no
Hombre;77;Transmilenio;;;;;Balmoral�;;;;;;si;no;no;si;llena;noche;no
Mujer;79;Transmilenio;;;;;Buenavista;;;;;;si;si;no;no;vacia;noche;no
Hombre;48;Transmilenio;;;;;El Codito;;;;;;no;no;no;no;llena;noche;no
Mujer;72;Transmilenio;;;;;El Refugio de San Antonio;;;;;;no;no;no;no;llena;dia;no
Mujer;25;Transmilenio;;;;;El Verbenal;;;;;;si;si;no;no;llena;dia;no
Mujer;51;Transmilenio;;;;;La Estrellita;;;;;;no;si;no;si;llena;noche;no
Mujer;13;Transmilenio;;;;;La Frontera;;;;;;si;no;no;si;llena;noche;no
Hombre;31;Transmilenio;;;;;La Llanurita;;;;;;si;no;no;si;vacia;dia;no
Hombre;48;Transmilenio;;;;;Los Consuelos;;;;;;si;no;no;si;llena;dia;no
Mujer;59;Transmilenio;;;;;Marant�;;;;;;si;no;no;si;vacia;dia;no
Hombre;72;Transmilenio;;;;;Matur�n;;;;;;si;no;no;si;llena;dia;no
Hombre;69;Transmilenio;;;;;San Antonio Norte;;;;;;si;si;no;no;vacia;noche;no
Hombre;16;Transmilenio;;;;;La Granja Norte;;;;;;si;no;no;si;vacia;dia;no
Mujer;15;Transmilenio;;;;;San Juan Bosco;;;;;;si;si;no;no;vacia;noche;no
Mujer;64;Transmilenio;;;;;Los Naranjos;;;;;;si;si;no;no;vacia;dia;no
Hombre;15;Transmilenio;;;;;San Juan Bosco;;;;;;si;si;si;no;vacia;dia;no
Mujer;11;Transmilenio;;;;;Los Laureles;;;;;;si;no;si;no;llena;dia;no
Hombre;78;Transmilenio;;;;;El Redil;;;;;;si;si;si;no;vacia;noche;no
Mujer;13;Transmilenio;;;;;La Cita;;;;;;no;si;si;no;vacia;noche;no
Mujer;27;Transmilenio;;;;;Santandersito;;;;;;si;no;no;no;llena;dia;no
Mujer;37;Transmilenio;;;;;Antonio Norte;;;;;;si;no;no;no;vacia;dia;no
Mujer;38;Transmilenio;;;;;San Crist�bal Norte;;;;;;no;si;no;si;vacia;noche;no
Mujer;49;Transmilenio;;;;;Santa Teresa;;;;;;si;si;no;no;vacia;dia;no
Mujer;20;Transmilenio;;;;;Torcoroma;;;;;;si;si;si;si;vacia;noche;no
Hombre;38;Transmilenio;;;;;El Tober�n;;;;;;si;no;no;si;vacia;dia;no
Hombre;60;Transmilenio;;;;;Babilonia;;;;;;no;si;no;si;llena;noche;no
Hombre;35;Transmilenio;;;;;Estrella del Norte;;;;;;si;no;si;si;vacia;noche;no
Hombre;23;Transmilenio;;;;;Santa M�nica;;;;;;si;no;no;si;vacia;dia;no
Mujer;62;Transmilenio;;;;;Villa Magdala;;;;;;si;no;si;no;vacia;dia;no
Hombre;29;Transmilenio;;;;;Villas del Mediterr�neo;;;;;;si;no;no;no;vacia;noche;no
Mujer;45;Transmilenio;;;;;Bosque de Pinos;;;;;;si;si;si;no;llena;dia;no
Hombre;25;Transmilenio;;;;;Cedro Salazar;;;;;;no;no;no;si;llena;dia;no
Mujer;24;Transmilenio;;;;;La Sonora;;;;;;si;si;si;si;llena;dia;no
Hombre;60;Transmilenio;;;;;Los Cedros;;;;;;no;si;no;si;llena;noche;no
Mujer;26;Transmilenio;;;;;Canaima;;;;;;no;si;no;si;vacia;noche;no
Mujer;55;Transmilenio;;;;;Torca;;;;;;si;si;no;no;llena;noche;no
Mujer;53;Transmilenio;;;;;La Floresta de La Sabana�;;;;;;no;si;si;no;llena;noche;no
Mujer;23;Transmilenio;;;;;Altos de Serrezuela;;;;;;si;no;no;no;llena;noche;no
Mujer;37;Transmilenio;;;;;Balcones de Vista;;;;;;si;no;si;no;vacia;dia;no
Mujer;21;Transmilenio;;;;;Balmoral�;;;;;;si;si;no;no;llena;dia;no
Hombre;12;Transmilenio;;;;;Buenavista;;;;;;no;si;no;si;llena;dia;no
Mujer;76;Transmilenio;;;;;El Codito;;;;;;no;si;si;si;llena;dia;no
Hombre;32;Transmilenio;;;;;El Refugio de San Antonio;;;;;;no;si;no;si;llena;dia;no
Mujer;78;Transmilenio;;;;;El Verbenal;;;;;;si;si;no;si;llena;noche;no
Hombre;20;Transmilenio;;;;;La Estrellita;;;;;;si;no;no;si;llena;noche;no
Mujer;36;Transmilenio;;;;;La Frontera;;;;;;no;no;si;si;vacia;dia;no
Mujer;31;Transmilenio;;;;;La Llanurita;;;;;;no;si;si;no;llena;noche;no
Mujer;64;Transmilenio;;;;;Los Consuelos;;;;;;no;si;no;no;llena;dia;no
Hombre;68;Transmilenio;;;;;Marant�;;;;;;no;si;no;si;vacia;dia;no
Hombre;65;Transmilenio;;;;;Matur�n;;;;;;si;no;si;no;vacia;dia;no
Mujer;33;Transmilenio;;;;;San Antonio Norte;;;;;;si;no;si;no;vacia;dia;no
Hombre;79;Transmilenio;;;;;La Granja Norte;;;;;;si;no;si;no;vacia;dia;no
Hombre;27;Transmilenio;;;;;San Juan Bosco;;;;;;si;no;no;si;vacia;noche;no
Mujer;19;Transmilenio;;;;;Los Naranjos;;;;;;no;si;si;si;vacia;dia;no
Hombre;31;Transmilenio;;;;;San Juan Bosco;;;;;;no;si;no;si;llena;noche;no
Hombre;23;Transmilenio;;;;;Los Laureles;;;;;;si;si;si;si;llena;noche;no
Mujer;66;Transmilenio;;;;;El Redil;;;;;;si;si;no;si;llena;noche;no
Mujer;61;Transmilenio;;;;;La Cita;;;;;;no;si;si;si;llena;dia;no
Mujer;34;Transmilenio;;;;;Santandersito;;;;;;si;si;no;no;vacia;dia;no
Hombre;75;Transmilenio;;;;;Antonio Norte;;;;;;si;no;si;no;llena;noche;no
Mujer;48;Transmilenio;;;;;San Crist�bal Norte;;;;;;si;no;no;si;llena;noche;no
Mujer;38;Transmilenio;;;;;Santa Teresa;;;;;;si;no;no;si;llena;dia;no
Mujer;74;Transmilenio;;;;;Torcoroma;;;;;;no;no;si;si;vacia;noche;no
Hombre;71;Transmilenio;;;;;El Tober�n;;;;;;no;no;si;no;llena;dia;no
Mujer;39;Transmilenio;;;;;Babilonia;;;;;;no;si;no;si;llena;noche;no
Mujer;25;Transmilenio;;;;;Estrella del Norte;;;;;;no;si;si;si;llena;dia;no
Hombre;28;Transmilenio;;;;;Santa M�nica;;;;;;no;si;si;no;llena;noche;no
Mujer;55;Transmilenio;;;;;Villa Magdala;;;;;;si;si;si;no;llena;dia;no
Hombre;71;Transmilenio;;;;;Villas del Mediterr�neo;;;;;;si;no;si;no;vacia;noche;no
Mujer;29;Transmilenio;;;;;Bosque de Pinos;;;;;;si;si;si;no;llena;noche;no
Hombre;71;Transmilenio;;;;;Cedro Salazar;;;;;;no;no;si;no;vacia;noche;no
Hombre;63;Transmilenio;;;;;La Sonora;;;;;;si;si;no;no;llena;dia;no
Mujer;16;Transmilenio;;;;;Los Cedros;;;;;;si;no;si;si;vacia;dia;no
Mujer;70;Transmilenio;;;;;Canaima;;;;;;si;si;no;si;vacia;dia;no
Mujer;60;Transmilenio;;;;;Torca;;;;;;no;no;si;no;vacia;noche;no
Mujer;57;Transmilenio;;;;;La Floresta de La Sabana�;;;;;;no;no;si;no;llena;dia;no
Mujer;16;Transmilenio;;;;;Altos de Serrezuela;;;;;;no;no;no;no;vacia;dia;no
Hombre;10;Transmilenio;;;;;Balcones de Vista;;;;;;no;no;no;no;vacia;dia;no
Mujer;41;Transmilenio;;;;;Balmoral�;;;;;;no;no;no;no;vacia;noche;no
Mujer;20;Transmilenio;;;;;Buenavista;;;;;;si;no;si;no;vacia;noche;no
Mujer;72;Transmilenio;;;;;El Codito;;;;;;si;no;si;no;vacia;dia;no
Mujer;44;Transmilenio;;;;;El Refugio de San Antonio;;;;;;si;no;no;no;llena;noche;no
Hombre;31;Transmilenio;;;;;El Verbenal;;;;;;no;si;si;si;llena;noche;no
Hombre;43;Transmilenio;;;;;La Estrellita;;;;;;no;si;no;no;vacia;noche;no
Mujer;79;Transmilenio;;;;;La Frontera;;;;;;si;si;no;si;vacia;dia;no
Mujer;72;Transmilenio;;;;;La Llanurita;;;;;;no;si;si;no;vacia;dia;no
Hombre;44;Transmilenio;;;;;Los Consuelos;;;;;;si;no;no;no;vacia;noche;no
Hombre;18;Transmilenio;;;;;Marant�;;;;;;no;si;si;no;llena;noche;no
Mujer;53;Transmilenio;;;;;Matur�n;;;;;;no;no;si;si;vacia;noche;no
Hombre;30;Transmilenio;;;;;San Antonio Norte;;;;;;no;si;si;no;llena;dia;no
Hombre;28;Transmilenio;;;;;La Granja Norte;;;;;;si;si;si;si;vacia;noche;no
Mujer;67;Transmilenio;;;;;San Juan Bosco;;;;;;no;no;si;no;llena;noche;no
Hombre;38;Transmilenio;;;;;Los Naranjos;;;;;;si;no;no;si;llena;noche;no
Mujer;62;Transmilenio;;;;;San Juan Bosco;;;;;;no;si;no;no;llena;dia;no
Mujer;13;Transmilenio;;;;;Los Laureles;;;;;;si;no;si;si;vacia;dia;no
Mujer;18;Transmilenio;;;;;El Redil;;;;;;no;si;no;no;vacia;dia;no
Hombre;33;Transmilenio;;;;;La Cita;;;;;;no;no;no;si;llena;dia;no
Hombre;71;Transmilenio;;;;;Santandersito;;;;;;no;si;si;no;llena;noche;no
Mujer;76;Transmilenio;;;;;Antonio Norte;;;;;;no;no;si;no;llena;noche;no
Mujer;44;Transmilenio;;;;;San Crist�bal Norte;;;;;;no;no;si;no;vacia;dia;no
Mujer;15;Transmilenio;;;;;Santa Teresa;;;;;;si;no;si;si;llena;dia;no
Hombre;54;Transmilenio;;;;;Torcoroma;;;;;;si;si;no;si;vacia;dia;no
Hombre;11;Transmilenio;;;;;El Tober�n;;;;;;no;si;no;no;vacia;noche;no
Mujer;59;Transmilenio;;;;;Babilonia;;;;;;no;si;si;si;vacia;noche;no
Mujer;24;Transmilenio;;;;;Estrella del Norte;;;;;;no;si;no;si;llena;dia;no
Hombre;53;Transmilenio;;;;;Santa M�nica;;;;;;no;no;si;no;vacia;dia;no
Hombre;46;Transmilenio;;;;;Villa Magdala;;;;;;no;si;no;no;llena;dia;no
Hombre;16;Transmilenio;;;;;Villas del Mediterr�neo;;;;;;si;no;no;si;vacia;noche;no
Hombre;62;Transmilenio;;;;;Bosque de Pinos;;;;;;si;no;si;si;llena;noche;no
Mujer;63;Transmilenio;;;;;Cedro Salazar;;;;;;si;no;si;no;llena;noche;no
Mujer;57;Transmilenio;;;;;La Sonora;;;;;;no;no;si;no;llena;dia;no
Mujer;40;Transmilenio;;;;;Los Cedros;;;;;;no;no;si;si;llena;dia;no
Hombre;54;Transmilenio;;;;;Canaima;;;;;;si;no;no;si;llena;dia;no
Hombre;70;Transmilenio;;;;;Torca;;;;;;si;no;no;si;llena;noche;no
Mujer;25;Transmilenio;;;;;La Floresta de La Sabana�;;;;;;no;no;si;no;vacia;dia;no
Hombre;77;Transmilenio;;;;;Altos de Serrezuela;;;;;;no;si;si;no;vacia;noche;no
Mujer;61;Transmilenio;;;;;Balcones de Vista;;;;;;si;si;no;si;vacia;noche;no
Hombre;20;Transmilenio;;;;;Balmoral�;;;;;;si;no;no;si;vacia;dia;no
Mujer;72;Transmilenio;;;;;Buenavista;;;;;;no;no;si;no;llena;dia;no
Hombre;70;Transmilenio;;;;;El Codito;;;;;;no;no;si;si;llena;dia;no
Hombre;50;Transmilenio;;;;;El Refugio de San Antonio;;;;;;si;si;si;no;llena;noche;no
Mujer;38;Transmilenio;;;;;El Verbenal;;;;;;si;si;si;no;llena;dia;no
Hombre;31;Transmilenio;;;;;La Estrellita;;;;;;si;si;no;no;llena;noche;no
Mujer;44;Transmilenio;;;;;La Frontera;;;;;;si;si;si;no;vacia;noche;no
Hombre;45;Transmilenio;;;;;La Llanurita;;;;;;si;no;no;si;vacia;dia;no
Mujer;34;Transmilenio;;;;;Los Consuelos;;;;;;no;no;no;si;vacia;dia;no
Mujer;42;Transmilenio;;;;;Marant�;;;;;;si;si;si;si;llena;dia;no
Hombre;79;Transmilenio;;;;;Matur�n;;;;;;no;si;si;si;llena;noche;no
Hombre;62;Transmilenio;;;;;San Antonio Norte;;;;;;si;si;no;no;vacia;dia;no
Hombre;63;Transmilenio;;;;;La Granja Norte;;;;;;no;no;si;si;vacia;dia;no
Hombre;65;Transmilenio;;;;;San Juan Bosco;;;;;;si;si;si;no;vacia;dia;no
Mujer;45;Transmilenio;;;;;Los Naranjos;;;;;;si;si;si;si;llena;noche;no
Mujer;16;Transmilenio;;;;;San Juan Bosco;;;;;;si;si;no;si;vacia;dia;no
Mujer;40;Transmilenio;;;;;Los Laureles;;;;;;si;no;si;si;llena;dia;no
Mujer;67;Transmilenio;;;;;El Redil;;;;;;no;si;si;si;vacia;dia;no
Mujer;47;Transmilenio;;;;;La Cita;;;;;;no;si;no;no;llena;noche;no
Hombre;17;Transmilenio;;;;;Santandersito;;;;;;si;no;si;no;vacia;noche;no
Mujer;19;Transmilenio;;;;;Antonio Norte;;;;;;si;no;si;no;llena;noche;no
Hombre;76;Transmilenio;;;;;San Crist�bal Norte;;;;;;no;no;si;si;vacia;noche;no
Mujer;10;Transmilenio;;;;;Santa Teresa;;;;;;no;no;si;no;llena;noche;no
Mujer;57;Transmilenio;;;;;Torcoroma;;;;;;si;no;si;si;llena;noche;no
Mujer;77;Transmilenio;;;;;El Tober�n;;;;;;si;no;no;no;llena;noche;no
Mujer;51;Transmilenio;;;;;Babilonia;;;;;;no;si;si;no;vacia;noche;no
Mujer;49;Transmilenio;;;;;Estrella del Norte;;;;;;si;si;no;si;vacia;dia;no
Mujer;51;Transmilenio;;;;;Santa M�nica;;;;;;si;no;si;no;vacia;noche;no
Hombre;52;Transmilenio;;;;;Villa Magdala;;;;;;si;no;si;no;vacia;noche;no
Hombre;70;Transmilenio;;;;;Villas del Mediterr�neo;;;;;;si;si;no;no;llena;dia;no
Hombre;64;Transmilenio;;;;;Bosque de Pinos;;;;;;no;si;si;no;llena;noche;no
Mujer;18;Transmilenio;;;;;Cedro Salazar;;;;;;si;si;si;no;vacia;noche;no
Hombre;39;Transmilenio;;;;;La Sonora;;;;;;si;si;si;no;llena;dia;no
Mujer;47;Transmilenio;;;;;Los Cedros;;;;;;no;no;no;si;llena;dia;no
Hombre;70;Transmilenio;;;;;Canaima;;;;;;no;no;si;si;vacia;noche;no
Hombre;55;Transmilenio;;;;;Torca;;;;;;no;no;no;si;vacia;dia;no
Hombre;34;Transmilenio;;;;;La Floresta de La Sabana�;;;;;;si;si;no;no;vacia;dia;no
Mujer;16;Transmilenio;;;;;Altos de Serrezuela;;;;;;no;si;si;si;vacia;noche;no
Mujer;41;Transmilenio;;;;;Balcones de Vista;;;;;;no;si;si;si;llena;dia;no
Hombre;35;Transmilenio;;;;;Balmoral�;;;;;;no;si;no;si;llena;dia;no
Hombre;47;Transmilenio;;;;;Buenavista;;;;;;no;no;si;no;vacia;dia;no
Mujer;30;Transmilenio;;;;;El Codito;;;;;;no;no;no;si;vacia;noche;no
Mujer;41;Transmilenio;;;;;El Refugio de San Antonio;;;;;;si;no;si;no;vacia;noche;no
Hombre;41;Transmilenio;;;;;El Verbenal;;;;;;si;no;no;si;llena;dia;no
Hombre;38;Transmilenio;;;;;La Estrellita;;;;;;no;no;no;si;vacia;dia;no
Mujer;74;Transmilenio;;;;;La Frontera;;;;;;no;no;no;no;llena;noche;no
Hombre;62;Transmilenio;;;;;La Llanurita;;;;;;si;no;no;si;vacia;dia;no
Mujer;60;Transmilenio;;;;;Los Consuelos;;;;;;no;si;no;si;llena;noche;no
Hombre;25;Transmilenio;;;;;Marant�;;;;;;si;no;si;si;llena;noche;no
Hombre;18;Transmilenio;;;;;Matur�n;;;;;;si;no;si;si;vacia;noche;no
Hombre;36;Transmilenio;;;;;San Antonio Norte;;;;;;no;no;no;si;llena;noche;no
Mujer;16;Transmilenio;;;;;La Granja Norte;;;;;;si;no;si;si;vacia;noche;no
Hombre;38;Transmilenio;;;;;San Juan Bosco;;;;;;no;si;no;no;vacia;noche;no
Mujer;32;Transmilenio;;;;;Los Naranjos;;;;;;si;si;no;si;llena;noche;no
Mujer;38;Transmilenio;;;;;San Juan Bosco;;;;;;si;si;no;no;llena;noche;no
Mujer;60;Transmilenio;;;;;Los Laureles;;;;;;no;si;si;si;llena;dia;no
Hombre;20;Transmilenio;;;;;El Redil;;;;;;si;si;no;no;llena;noche;no
Mujer;77;Transmilenio;;;;;La Cita;;;;;;no;no;si;no;llena;dia;no
Hombre;46;Transmilenio;;;;;Santandersito;;;;;;si;si;no;no;vacia;noche;no
Hombre;48;Transmilenio;;;;;Antonio Norte;;;;;;no;no;si;no;vacia;dia;no
Mujer;47;Transmilenio;;;;;San Crist�bal Norte;;;;;;si;no;no;si;llena;noche;no
Hombre;68;Transmilenio;;;;;Santa Teresa;;;;;;no;si;si;no;llena;noche;no
Hombre;55;Transmilenio;;;;;Torcoroma;;;;;;no;si;si;si;vacia;noche;no
Hombre;26;Transmilenio;;;;;El Tober�n;;;;;;no;no;si;si;llena;dia;no
Hombre;11;Transmilenio;;;;;Babilonia;;;;;;si;no;si;no;llena;noche;no
Mujer;43;Transmilenio;;;;;Estrella del Norte;;;;;;no;si;si;si;llena;dia;no
Hombre;29;Transmilenio;;;;;Santa M�nica;;;;;;no;no;si;si;vacia;noche;no
Hombre;14;Transmilenio;;;;;Villa Magdala;;;;;;no;no;no;si;vacia;noche;no
Mujer;76;Transmilenio;;;;;Villas del Mediterr�neo;;;;;;si;si;no;si;vacia;dia;no
Hombre;28;Transmilenio;;;;;Bosque de Pinos;;;;;;si;no;si;no;vacia;noche;no
Mujer;53;Transmilenio;;;;;Cedro Salazar;;;;;;si;no;no;si;vacia;dia;no
Hombre;61;Transmilenio;;;;;La Sonora;;;;;;si;no;no;si;vacia;noche;no
Mujer;17;Transmilenio;;;;;Los Cedros;;;;;;si;si;si;si;llena;dia;no
Mujer;60;Transmilenio;;;;;Canaima;;;;;;si;no;no;si;llena;noche;no
Mujer;25;Transmilenio;;;;;Torca;;;;;;no;si;si;si;vacia;dia;no
Mujer;32;Transmilenio;;;;;La Floresta de La Sabana�;;;;;;no;no;no;si;llena;dia;no
Mujer;20;Transmilenio;;;;;Altos de Serrezuela;;;;;;si;si;no;no;llena;noche;no
Hombre;60;Transmilenio;;;;;Balcones de Vista;;;;;;no;si;si;no;llena;dia;no
Hombre;54;Transmilenio;;;;;Balmoral�;;;;;;no;no;no;si;llena;noche;no
Hombre;36;Transmilenio;;;;;Buenavista;;;;;;no;no;no;si;llena;dia;no
Mujer;37;Transmilenio;;;;;El Codito;;;;;;no;no;si;no;llena;dia;no
Hombre;18;Transmilenio;;;;;El Refugio de San Antonio;;;;;;no;si;si;no;llena;noche;no
Mujer;66;Transmilenio;;;;;El Verbenal;;;;;;si;si;si;no;vacia;noche;no
Mujer;80;Transmilenio;;;;;La Estrellita;;;;;;no;no;si;no;llena;noche;no
Hombre;10;Transmilenio;;;;;La Frontera;;;;;;si;no;si;no;llena;dia;no
Hombre;17;Transmilenio;;;;;La Llanurita;;;;;;si;no;si;si;llena;dia;no
Mujer;71;Transmilenio;;;;;Los Consuelos;;;;;;si;si;no;si;llena;noche;no
Hombre;34;Transmilenio;;;;;Marant�;;;;;;no;no;no;si;vacia;dia;no
Hombre;62;Transmilenio;;;;;Matur�n;;;;;;no;si;no;si;vacia;noche;no
Mujer;50;Transmilenio;;;;;San Antonio Norte;;;;;;si;si;no;no;llena;dia;no
Hombre;12;Transmilenio;;;;;La Granja Norte;;;;;;si;si;no;no;vacia;dia;no
Hombre;15;Transmilenio;;;;;San Juan Bosco;;;;;;si;no;si;si;vacia;noche;no
Hombre;64;Transmilenio;;;;;Los Naranjos;;;;;;si;no;si;si;llena;noche;no
Hombre;78;Transmilenio;;;;;San Juan Bosco;;;;;;no;no;no;si;llena;dia;no
Hombre;10;Transmilenio;;;;;Los Laureles;;;;;;si;si;si;no;llena;dia;no
Hombre;63;Transmilenio;;;;;El Redil;;;;;;si;no;si;si;vacia;dia;no
Hombre;40;Transmilenio;;;;;La Cita;;;;;;no;si;si;si;vacia;dia;no
Mujer;16;Transmilenio;;;;;Santandersito;;;;;;si;no;no;no;llena;dia;no
Hombre;25;Transmilenio;;;;;Antonio Norte;;;;;;no;no;no;no;vacia;dia;no
Hombre;36;Transmilenio;;;;;San Crist�bal Norte;;;;;;si;no;si;si;vacia;dia;no
Mujer;48;Transmilenio;;;;;Santa Teresa;;;;;;si;si;no;no;llena;noche;no
Mujer;78;Transmilenio;;;;;Torcoroma;;;;;;no;si;si;si;llena;dia;no
Hombre;47;Transmilenio;;;;;El Tober�n;;;;;;si;si;si;no;llena;dia;no
Mujer;22;Transmilenio;;;;;Babilonia;;;;;;no;no;no;si;llena;dia;no
Hombre;71;Transmilenio;;;;;Estrella del Norte;;;;;;si;si;si;no;vacia;noche;no
Mujer;45;Transmilenio;;;;;Santa M�nica;;;;;;no;no;no;no;vacia;noche;no
Hombre;34;Transmilenio;;;;;Villa Magdala;;;;;;no;no;no;si;llena;noche;no
Hombre;66;Transmilenio;;;;;Villas del Mediterr�neo;;;;;;no;si;si;si;llena;noche;no
Mujer;14;Transmilenio;;;;;Bosque de Pinos;;;;;;no;no;si;no;vacia;noche;no
Hombre;29;Transmilenio;;;;;Cedro Salazar;;;;;;si;no;no;no;llena;dia;no
Mujer;67;Transmilenio;;;;;La Sonora;;;;;;si;no;no;no;vacia;noche;no
Mujer;64;Transmilenio;;;;;Los Cedros;;;;;;no;si;no;si;vacia;noche;no
Mujer;59;Transmilenio;;;;;Canaima;;;;;;no;no;si;si;vacia;dia;no
Hombre;51;Transmilenio;;;;;Torca;;;;;;si;si;si;si;vacia;dia;no
Hombre;42;Transmilenio;;;;;La Floresta de La Sabana�;;;;;;si;no;si;si;llena;dia;no
Mujer;20;Transmilenio;;;;;Altos de Serrezuela;;;;;;si;no;no;no;vacia;noche;no
Hombre;80;Transmilenio;;;;;Balcones de Vista;;;;;;si;no;si;no;llena;noche;no
Mujer;59;Transmilenio;;;;;Balmoral�;;;;;;no;no;si;no;llena;dia;no
Mujer;55;Transmilenio;;;;;Buenavista;;;;;;si;si;si;no;llena;noche;no
Mujer;61;Transmilenio;;;;;El Codito;;;;;;si;no;no;si;vacia;noche;no
Mujer;20;Transmilenio;;;;;El Refugio de San Antonio;;;;;;no;si;no;no;llena;noche;no
Hombre;53;Transmilenio;;;;;El Verbenal;;;;;;no;no;si;no;llena;noche;no
Hombre;43;Transmilenio;;;;;La Estrellita;;;;;;si;si;si;si;vacia;dia;no
Mujer;31;Transmilenio;;;;;La Frontera;;;;;;no;no;no;no;llena;noche;no
Hombre;27;Transmilenio;;;;;La Llanurita;;;;;;no;si;no;si;llena;noche;no
Hombre;64;Transmilenio;;;;;Los Consuelos;;;;;;no;no;si;si;llena;dia;no
Hombre;65;Transmilenio;;;;;Marant�;;;;;;no;si;si;no;vacia;noche;no
Mujer;38;Transmilenio;;;;;Matur�n;;;;;;no;si;no;si;llena;noche;no
Mujer;62;Transmilenio;;;;;San Antonio Norte;;;;;;no;si;si;no;llena;dia;no
Mujer;28;Transmilenio;;;;;La Granja Norte;;;;;;no;si;no;si;llena;noche;no
Mujer;65;Transmilenio;;;;;San Juan Bosco;;;;;;no;si;no;no;llena;noche;no
Hombre;41;Transmilenio;;;;;Los Naranjos;;;;;;si;no;si;si;vacia;noche;no
Hombre;26;Transmilenio;;;;;San Juan Bosco;;;;;;no;no;si;si;vacia;dia;no
Hombre;20;Transmilenio;;;;;Los Laureles;;;;;;no;no;si;si;vacia;noche;no
Mujer;42;Transmilenio;;;;;El Redil;;;;;;no;no;no;si;llena;dia;no
Mujer;77;Transmilenio;;;;;La Cita;;;;;;no;no;no;si;vacia;noche;no
Hombre;70;Transmilenio;;;;;Santandersito;;;;;;si;si;si;no;llena;noche;no
Mujer;47;Transmilenio;;;;;Antonio Norte;;;;;;no;no;no;no;llena;noche;no
Mujer;62;Transmilenio;;;;;San Crist�bal Norte;;;;;;si;no;si;no;llena;dia;no
Hombre;27;Transmilenio;;;;;Santa Teresa;;;;;;no;si;si;si;vacia;dia;no
Mujer;65;Transmilenio;;;;;Torcoroma;;;;;;no;no;no;no;llena;noche;no
Hombre;68;Transmilenio;;;;;El Tober�n;;;;;;si;si;no;si;llena;noche;no
Mujer;63;Transmilenio;;;;;Babilonia;;;;;;no;no;si;si;llena;noche;no
Hombre;47;Transmilenio;;;;;Estrella del Norte;;;;;;si;no;no;no;llena;dia;no
Mujer;70;Transmilenio;;;;;Santa M�nica;;;;;;si;no;si;no;vacia;noche;no
Hombre;74;Transmilenio;;;;;Villa Magdala;;;;;;no;no;si;si;vacia;noche;no
Mujer;44;Transmilenio;;;;;Villas del Mediterr�neo;;;;;;si;no;no;si;llena;dia;no
Hombre;49;Transmilenio;;;;;Bosque de Pinos;;;;;;no;si;si;no;vacia;noche;no
